"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikce","predikce_lower","predikce_upper"
"1525",2024-03-05 04:00:00,"historie",33.9,57.9430690910813,NA,NA,NA
"1526",2024-03-05 05:00:00,"historie",36.82,55.6622372639895,NA,NA,NA
"1527",2024-03-05 06:00:00,"historie",32.08,58.3080988694355,NA,NA,NA
"1528",2024-03-05 07:00:00,"historie",21.36,58.7899302583136,NA,NA,NA
"1529",2024-03-05 08:00:00,"historie",22.44,54.915630539906,NA,NA,NA
"1530",2024-03-05 09:00:00,"historie",24.97,49.0982624054793,NA,NA,NA
"1531",2024-03-05 10:00:00,"historie",24.98,34.8079660348144,NA,NA,NA
"1532",2024-03-05 11:00:00,"historie",25.29,28.3747727713086,NA,NA,NA
"1533",2024-03-05 12:00:00,"historie",25.45,31.8475635871376,NA,NA,NA
"1534",2024-03-05 13:00:00,"historie",29.44,33.5070051939193,NA,NA,NA
"1535",2024-03-05 14:00:00,"historie",33.52,29.8593141650416,NA,NA,NA
"1536",2024-03-05 15:00:00,"historie",33.13,19.3095489410179,NA,NA,NA
"1537",2024-03-05 16:00:00,"historie",32.62,24.2541805886209,NA,NA,NA
"1538",2024-03-05 17:00:00,"historie",36.9,26.9194718472555,NA,NA,NA
"1539",2024-03-05 18:00:00,"historie",41.49,32.242567484688,NA,NA,NA
"1540",2024-03-05 19:00:00,"historie",47.69,36.8680888638319,NA,NA,NA
"1541",2024-03-05 20:00:00,"historie",46.77,40.7394570006364,NA,NA,NA
"1542",2024-03-05 21:00:00,"historie",50.46,38.861116963663,NA,NA,NA
"1543",2024-03-05 22:00:00,"historie",53.33,45.837250900201,NA,NA,NA
"1544",2024-03-05 23:00:00,"historie",53.18,35.43340242434,NA,NA,NA
"1545",2024-03-06,"historie",46.33,31.416205602913,NA,NA,NA
"1546",2024-03-06 01:00:00,"historie",49.13,21.028243652046,NA,NA,NA
"1547",2024-03-06 02:00:00,"historie",51.62,17.1272876790941,NA,NA,NA
"1548",2024-03-06 03:00:00,"historie",49.95,15.529145958549,NA,NA,NA
"1549",2024-03-06 04:00:00,"historie",52.45,15.8177056768581,NA,NA,NA
"1550",2024-03-06 05:00:00,"historie",48.26,16.7903409411562,NA,NA,NA
"1551",2024-03-06 06:00:00,"historie",45.3,18.2368588524449,NA,NA,NA
"1552",2024-03-06 07:00:00,"historie",38.28,19.1276869465686,NA,NA,NA
"1553",2024-03-06 08:00:00,"historie",35.41,19.1626484736492,NA,NA,NA
"1554",2024-03-06 09:00:00,"historie",28.97,20.2486879485176,NA,NA,NA
"1555",2024-03-06 10:00:00,"historie",26.32,19.3744842179027,NA,NA,NA
"1556",2024-03-06 11:00:00,"historie",27.44,15.4113240354588,NA,NA,NA
"1557",2024-03-06 12:00:00,"historie",23.92,15.1726610898123,NA,NA,NA
"1558",2024-03-06 13:00:00,"historie",19.03,28.9603310182268,NA,NA,NA
"1559",2024-03-06 14:00:00,"historie",20.6,19.8606110543955,NA,NA,NA
"1560",2024-03-06 15:00:00,"historie",17.51,14.9784086538775,NA,NA,NA
"1561",2024-03-06 16:00:00,"historie",22.68,12.9094915858792,NA,NA,NA
"1562",2024-03-06 17:00:00,"historie",25.54,19.910303635645,NA,NA,NA
"1563",2024-03-06 18:00:00,"historie",22.12,22.0046799045729,NA,NA,NA
"1564",2024-03-06 19:00:00,"historie",19.89,24.9776447674185,NA,NA,NA
"1565",2024-03-06 20:00:00,"historie",23.3,22.5813167966177,NA,NA,NA
"1566",2024-03-06 21:00:00,"historie",28.51,27.0368382780605,NA,NA,NA
"1567",2024-03-06 22:00:00,"historie",25.69,24.8674748711805,NA,NA,NA
"1568",2024-03-06 23:00:00,"historie",32.54,23.9444898162585,NA,NA,NA
"1569",2024-03-07,"historie",29.55,27.3589372015179,NA,NA,NA
"1570",2024-03-07 01:00:00,"historie",28.24,25.7255406579346,NA,NA,NA
"1571",2024-03-07 02:00:00,"historie",17.23,29.1381292691337,NA,NA,NA
"1572",2024-03-07 03:00:00,"historie",13.87,28.3845366845274,NA,NA,NA
"1573",2024-03-07 04:00:00,"historie",14.55,21.7783993022291,NA,NA,NA
"1574",2024-03-07 05:00:00,"historie",16.79,27.1235991140147,NA,NA,NA
"1575",2024-03-07 06:00:00,"historie",18.38,41.0187226900214,NA,NA,NA
"1576",2024-03-07 07:00:00,"historie",19.95,37.6609241356229,NA,NA,NA
"1577",2024-03-07 08:00:00,"historie",19.92,37.7373590542935,NA,NA,NA
"1578",2024-03-07 09:00:00,"historie",17.68,34.5618342404074,NA,NA,NA
"1579",2024-03-07 10:00:00,"historie",18.03,21.3658379576644,NA,NA,NA
"1580",2024-03-07 11:00:00,"historie",16.03,17.1118216699958,NA,NA,NA
"1581",2024-03-07 12:00:00,"historie",15.1,11.7927517982697,NA,NA,NA
"1582",2024-03-07 13:00:00,"historie",17.42,9.62766612447363,NA,NA,NA
"1583",2024-03-07 14:00:00,"historie",17.18,13.1734955642705,NA,NA,NA
"1584",2024-03-07 15:00:00,"historie",17.55,9.26521854523735,NA,NA,NA
"1585",2024-03-07 16:00:00,"historie",16.87,14.3548664233485,NA,NA,NA
"1586",2024-03-07 17:00:00,"historie",16.02,26.8637369176026,NA,NA,NA
"1587",2024-03-07 18:00:00,"historie",17.28,25.8951950895251,NA,NA,NA
"1588",2024-03-07 19:00:00,"historie",20.21,32.4376603817231,NA,NA,NA
"1589",2024-03-07 20:00:00,"historie",21.95,35.5987099534727,NA,NA,NA
"1590",2024-03-07 21:00:00,"historie",23.73,35.3248657783778,NA,NA,NA
"1591",2024-03-07 22:00:00,"historie",24.13,44.8596824474686,NA,NA,NA
"1592",2024-03-07 23:00:00,"historie",26,41.2025311087995,NA,NA,NA
"1593",2024-03-08,"historie",29.31,39.4149042405192,NA,NA,NA
"1594",2024-03-08 01:00:00,"historie",36.67,39.0168346601011,NA,NA,NA
"1595",2024-03-08 02:00:00,"historie",32.53,30.7386043351214,NA,NA,NA
"1596",2024-03-08 03:00:00,"historie",31.25,31.5135180573645,NA,NA,NA
"1597",2024-03-08 04:00:00,"historie",33.61,33.9228105459911,NA,NA,NA
"1598",2024-03-08 05:00:00,"historie",32.95,30.050168705453,NA,NA,NA
"1599",2024-03-08 06:00:00,"historie",36.97,20.9485641045945,NA,NA,NA
"1600",2024-03-08 07:00:00,"historie",43.92,21.8154230632789,NA,NA,NA
"1601",2024-03-08 08:00:00,"historie",38.97,23.9246613732655,NA,NA,NA
"1602",2024-03-08 09:00:00,"historie",30.52,23.9011555455515,NA,NA,NA
"1603",2024-03-08 10:00:00,"historie",25.89,24.1356451584896,NA,NA,NA
"1604",2024-03-08 11:00:00,"historie",23.08,24.2482068629145,NA,NA,NA
"1605",2024-03-08 12:00:00,"historie",23,27.5691460964869,NA,NA,NA
"1606",2024-03-08 13:00:00,"historie",23.31,30.943901400938,NA,NA,NA
"1607",2024-03-08 14:00:00,"historie",19.03,30.6647460663139,NA,NA,NA
"1608",2024-03-08 15:00:00,"historie",15.88,30.2779905823011,NA,NA,NA
"1609",2024-03-08 16:00:00,"historie",12.47,33.8029860602976,NA,NA,NA
"1610",2024-03-08 17:00:00,"historie",11.62,37.5672596406526,NA,NA,NA
"1611",2024-03-08 18:00:00,"historie",14.82,42.6027533280352,NA,NA,NA
"1612",2024-03-08 19:00:00,"historie",12.75,42.0012054758294,NA,NA,NA
"1613",2024-03-08 20:00:00,"historie",14.21,45.0403806128298,NA,NA,NA
"1614",2024-03-08 21:00:00,"historie",14.93,47.4363333665949,NA,NA,NA
"1615",2024-03-08 22:00:00,"historie",16.79,47.4529315531688,NA,NA,NA
"1616",2024-03-08 23:00:00,"historie",17.37,42.0957116449052,NA,NA,NA
"1617",2024-03-09,"historie",14.15,44.394459820061,NA,NA,NA
"1618",2024-03-09 01:00:00,"historie",12.28,46.450364383322,NA,NA,NA
"1619",2024-03-09 02:00:00,"historie",11.69,45.1886991717738,NA,NA,NA
"1620",2024-03-09 03:00:00,"historie",13.21,47.2439809458403,NA,NA,NA
"1621",2024-03-09 04:00:00,"historie",13.21,43.9430746563623,NA,NA,NA
"1622",2024-03-09 05:00:00,"historie",13.28,41.569624172292,NA,NA,NA
"1623",2024-03-09 06:00:00,"historie",14.92,35.8062395500221,NA,NA,NA
"1624",2024-03-09 07:00:00,"historie",16.4,33.3750157286239,NA,NA,NA
"1625",2024-03-09 08:00:00,"historie",16.82,27.8874228543979,NA,NA,NA
"1626",2024-03-09 09:00:00,"historie",15.9,25.5381537897957,NA,NA,NA
"1627",2024-03-09 10:00:00,"historie",15.72,26.4122078161446,NA,NA,NA
"1628",2024-03-09 11:00:00,"historie",15.1,23.324738452546,NA,NA,NA
"1629",2024-03-09 12:00:00,"historie",15.15,18.9810971728061,NA,NA,NA
"1630",2024-03-09 13:00:00,"historie",15.25,20.2700045142526,NA,NA,NA
"1631",2024-03-09 14:00:00,"historie",18.05,17.4895370912187,NA,NA,NA
"1632",2024-03-09 15:00:00,"historie",20.6,21.9061309854478,NA,NA,NA
"1633",2024-03-09 16:00:00,"historie",24.28,24.2953967860723,NA,NA,NA
"1634",2024-03-09 17:00:00,"historie",30.54,21.3731294024389,NA,NA,NA
"1635",2024-03-09 18:00:00,"historie",37.13,19.418793193187,NA,NA,NA
"1636",2024-03-09 19:00:00,"historie",32.15,22.2932860367173,NA,NA,NA
"1637",2024-03-09 20:00:00,"historie",29.08,26.6399606662196,NA,NA,NA
"1638",2024-03-09 21:00:00,"historie",25.68,24.3092693256919,NA,NA,NA
"1639",2024-03-09 22:00:00,"historie",24.56,29.9748124000087,NA,NA,NA
"1640",2024-03-09 23:00:00,"historie",22.33,27.5659499033628,NA,NA,NA
"1641",2024-03-10,"historie",20.9,26.4997248334408,NA,NA,NA
"1642",2024-03-10 01:00:00,"historie",22.68,17.104913310184,NA,NA,NA
"1643",2024-03-10 02:00:00,"historie",26.49,14.0641192185864,NA,NA,NA
"1644",2024-03-10 03:00:00,"historie",25.87,14.6064987136763,NA,NA,NA
"1645",2024-03-10 04:00:00,"historie",24.79,16.522989367267,NA,NA,NA
"1646",2024-03-10 05:00:00,"historie",25.25,17.8645268785099,NA,NA,NA
"1647",2024-03-10 06:00:00,"historie",20.53,19.1877132995421,NA,NA,NA
"1648",2024-03-10 07:00:00,"historie",18.05,19.1532171941013,NA,NA,NA
"1649",2024-03-10 08:00:00,"historie",17.36,17.2235530464915,NA,NA,NA
"1650",2024-03-10 09:00:00,"historie",14.7,17.5034538885339,NA,NA,NA
"1651",2024-03-10 10:00:00,"historie",13.61,15.755435838897,NA,NA,NA
"1652",2024-03-10 11:00:00,"historie",12.65,14.9165184938906,NA,NA,NA
"1653",2024-03-10 12:00:00,"historie",13.87,16.898722759553,NA,NA,NA
"1654",2024-03-10 13:00:00,"historie",14.65,16.6812009743068,NA,NA,NA
"1655",2024-03-10 14:00:00,"historie",12.84,16.987801258026,NA,NA,NA
"1656",2024-03-10 15:00:00,"historie",13.35,16.3956594234091,NA,NA,NA
"1657",2024-03-10 16:00:00,"historie",12.95,15.6503552087801,NA,NA,NA
"1658",2024-03-10 17:00:00,"historie",13.41,16.7205501289092,NA,NA,NA
"1659",2024-03-10 18:00:00,"historie",16.03,19.2057985215823,NA,NA,NA
"1660",2024-03-10 19:00:00,"historie",25.2,20.683578446325,NA,NA,NA
"1661",2024-03-10 20:00:00,"historie",33.15,22.1952111670578,NA,NA,NA
"1662",2024-03-10 21:00:00,"historie",19.69,22.5673453139012,NA,NA,NA
"1663",2024-03-10 22:00:00,"historie",14.51,24.1525816669578,NA,NA,NA
"1664",2024-03-10 23:00:00,"historie",15.49,26.9152256550477,NA,NA,NA
"1665",2024-03-11,"historie",16.21,32.9180219745005,NA,NA,NA
"1666",2024-03-11 01:00:00,"historie",17.46,29.7200747660292,NA,NA,NA
"1667",2024-03-11 02:00:00,"historie",20.6,28.7564129975363,NA,NA,NA
"1668",2024-03-11 03:00:00,"historie",22.11,30.7355698620201,NA,NA,NA
"1669",2024-03-11 04:00:00,"historie",22.38,30.2693258659929,NA,NA,NA
"1670",2024-03-11 05:00:00,"historie",21.84,33.5846851821649,NA,NA,NA
"1671",2024-03-11 06:00:00,"historie",15.03,39.2245117657461,NA,NA,NA
"1672",2024-03-11 07:00:00,"historie",11.03,35.4010193854893,NA,NA,NA
"1673",2024-03-11 08:00:00,"historie",6.7,28.5647677991568,NA,NA,NA
"1674",2024-03-11 09:00:00,"historie",3.21,24.6888402461241,NA,NA,NA
"1675",2024-03-11 10:00:00,"historie",1.36,22.2713980028674,NA,NA,NA
"1676",2024-03-11 11:00:00,"historie",1.15,22.1609788249335,NA,NA,NA
"1677",2024-03-11 12:00:00,"historie",1.1,22.3878172546345,NA,NA,NA
"1678",2024-03-11 13:00:00,"historie",1.13,18.6763750159345,NA,NA,NA
"1679",2024-03-11 14:00:00,"historie",1.13,15.8645112354483,NA,NA,NA
"1680",2024-03-11 15:00:00,"historie",1.1,12.7560319622226,NA,NA,NA
"1681",2024-03-11 16:00:00,"historie",3.85,11.9212571259171,NA,NA,NA
"1682",2024-03-11 17:00:00,"historie",6.59,14.7172387176237,NA,NA,NA
"1683",2024-03-11 18:00:00,"historie",8.77,12.8463545819086,NA,NA,NA
"1684",2024-03-11 19:00:00,"historie",15.69,14.0949644441095,NA,NA,NA
"1685",2024-03-11 20:00:00,"historie",16.95,14.6947785115408,NA,NA,NA
"1686",2024-03-11 21:00:00,"historie",10.29,16.2822725962104,NA,NA,NA
"1687",2024-03-11 22:00:00,"historie",12.9,16.7722944178719,NA,NA,NA
"1688",2024-03-11 23:00:00,"historie",13.68,13.982133098517,NA,NA,NA
"1689",2024-03-12,"historie",10.08,12.3102978800022,NA,NA,NA
"1690",2024-03-12 01:00:00,"historie",8.79,11.7547754834373,NA,NA,NA
"1691",2024-03-12 02:00:00,"historie",13.9,13.0667241671675,NA,NA,NA
"1692",2024-03-12 03:00:00,"historie",10.54,13.0490655689862,NA,NA,NA
"1693",2024-03-12 04:00:00,"historie",10.51,13.0947865865459,NA,NA,NA
"1694",2024-03-12 05:00:00,"historie",15.05,14.5044569568774,NA,NA,NA
"1695",2024-03-12 06:00:00,"historie",9.28,15.7729999651798,NA,NA,NA
"1696",2024-03-12 07:00:00,"historie",11.79,16.141741143122,NA,NA,NA
"1697",2024-03-12 08:00:00,"historie",15,15.3685335395092,NA,NA,NA
"1698",2024-03-12 09:00:00,"historie",6.9,15.2182724362045,NA,NA,NA
"1699",2024-03-12 10:00:00,"historie",4.88,14.6870639659383,NA,NA,NA
"1700",2024-03-12 11:00:00,"historie",4.87,14.7276487721093,NA,NA,NA
"1701",2024-03-12 12:00:00,"historie",4.95,14.8119083266556,NA,NA,NA
"1702",2024-03-12 13:00:00,"historie",5.44,17.1986016141895,NA,NA,NA
"1703",2024-03-12 14:00:00,"historie",4.62,19.3596834950174,NA,NA,NA
"1704",2024-03-12 15:00:00,"historie",3.39,22.4425240123828,NA,NA,NA
"1705",2024-03-12 16:00:00,"historie",4.8,27.5870890864874,NA,NA,NA
"1706",2024-03-12 17:00:00,"historie",5.51,32.9480224721536,NA,NA,NA
"1707",2024-03-12 18:00:00,"historie",6.38,29.1512058131068,NA,NA,NA
"1708",2024-03-12 19:00:00,"historie",9.31,26.7635965692305,NA,NA,NA
"1709",2024-03-12 20:00:00,"historie",13.4,24.0261856971316,NA,NA,NA
"1710",2024-03-12 21:00:00,"historie",9.61,23.1208617409373,NA,NA,NA
"1711",2024-03-12 22:00:00,"historie",10.35,21.2634874346864,NA,NA,NA
"1712",2024-03-12 23:00:00,"historie",12.49,20.0488898616435,NA,NA,NA
"1713",2024-03-13,"historie",12.35,21.5425576726189,NA,NA,NA
"1714",2024-03-13 01:00:00,"historie",11.84,24.7242194059081,NA,NA,NA
"1715",2024-03-13 02:00:00,"historie",11.28,24.2398273125206,NA,NA,NA
"1716",2024-03-13 03:00:00,"historie",11.9,23.3610647411333,NA,NA,NA
"1717",2024-03-13 04:00:00,"historie",12.36,23.7558378035763,NA,NA,NA
"1718",2024-03-13 05:00:00,"historie",13.1,19.7840296612026,NA,NA,NA
"1719",2024-03-13 06:00:00,"historie",15.95,17.6307964035135,NA,NA,NA
"1720",2024-03-13 07:00:00,"historie",21.87,16.9994642073398,NA,NA,NA
"1721",2024-03-13 08:00:00,"historie",17.32,14.6398249953264,NA,NA,NA
"1722",2024-03-13 09:00:00,"historie",14.44,13.6326843857207,NA,NA,NA
"1723",2024-03-13 10:00:00,"historie",15.05,12.7360530479626,NA,NA,NA
"1724",2024-03-13 11:00:00,"historie",12.66,13.7734324465212,NA,NA,NA
"1725",2024-03-13 12:00:00,"historie",11.4,14.4257494943954,NA,NA,NA
"1726",2024-03-13 13:00:00,"historie",9.79,12.8138549625937,NA,NA,NA
"1727",2024-03-13 14:00:00,"historie",7.97,13.2329866821993,NA,NA,NA
"1728",2024-03-13 15:00:00,"historie",6.47,12.8579915159555,NA,NA,NA
"1729",2024-03-13 16:00:00,"historie",6.08,13.2385075644157,NA,NA,NA
"1730",2024-03-13 17:00:00,"historie",5.26,15.4878940877442,NA,NA,NA
"1731",2024-03-13 18:00:00,"historie",7.05,23.1351546186205,NA,NA,NA
"1732",2024-03-13 19:00:00,"historie",12.76,29.6067731490974,NA,NA,NA
"1733",2024-03-13 20:00:00,"historie",20.45,18.7508502640396,NA,NA,NA
"1734",2024-03-13 21:00:00,"historie",13.18,14.3131464752392,NA,NA,NA
"1735",2024-03-13 22:00:00,"historie",12.21,15.1407795421106,NA,NA,NA
"1736",2024-03-13 23:00:00,"historie",14.05,15.7468135126809,NA,NA,NA
"1737",2024-03-14,"historie",17.98,16.8092442048142,NA,NA,NA
"1738",2024-03-14 01:00:00,"historie",27.36,19.4648884787123,NA,NA,NA
"1739",2024-03-14 02:00:00,"historie",22.44,20.7512168891192,NA,NA,NA
"1740",2024-03-14 03:00:00,"historie",24.87,21.0101448694789,NA,NA,NA
"1741",2024-03-14 04:00:00,"historie",28.68,20.5913946769971,NA,NA,NA
"1742",2024-03-14 05:00:00,"historie",29.55,14.8007898842425,NA,NA,NA
"1743",2024-03-14 06:00:00,"historie",29.77,11.2294730689372,NA,NA,NA
"1744",2024-03-14 07:00:00,"historie",34.82,7.18977858703214,NA,NA,NA
"1745",2024-03-14 08:00:00,"historie",31.92,3.71771309970079,NA,NA,NA
"1746",2024-03-14 09:00:00,"historie",21.36,1.71588932979889,NA,NA,NA
"1747",2024-03-14 10:00:00,"historie",19.52,1.4543265254076,NA,NA,NA
"1748",2024-03-14 11:00:00,"historie",19.1,1.37610375961055,NA,NA,NA
"1749",2024-03-14 12:00:00,"historie",20.18,1.38938636746648,NA,NA,NA
"1750",2024-03-14 13:00:00,"historie",18.92,1.3724024691223,NA,NA,NA
"1751",2024-03-14 14:00:00,"historie",18.27,1.32566892489581,NA,NA,NA
"1752",2024-03-14 15:00:00,"historie",18.41,3.98702176783927,NA,NA,NA
"1753",2024-03-14 16:00:00,"historie",19.28,6.42676153224931,NA,NA,NA
"1754",2024-03-14 17:00:00,"historie",22.4,8.31965242447853,NA,NA,NA
"1755",2024-03-14 18:00:00,"historie",22.31,14.0227419408312,NA,NA,NA
"1756",2024-03-14 19:00:00,"historie",24.72,15.1654708236866,NA,NA,NA
"1757",2024-03-14 20:00:00,"historie",29.54,9.83254467838484,NA,NA,NA
"1758",2024-03-14 21:00:00,"historie",33.48,12.0671827739412,NA,NA,NA
"1759",2024-03-14 22:00:00,"historie",30.03,12.782084600794,NA,NA,NA
"1760",2024-03-14 23:00:00,"historie",29.23,9.80143902798156,NA,NA,NA
"1761",2024-03-15,"historie",28.67,8.70103963123279,NA,NA,NA
"1762",2024-03-15 01:00:00,"historie",25.55,13.0763349949553,NA,NA,NA
"1763",2024-03-15 02:00:00,"historie",55.39,10.2754778697465,NA,NA,NA
"1764",2024-03-15 03:00:00,"historie",24.05,10.2671207442722,NA,NA,NA
"1765",2024-03-15 04:00:00,"historie",25.95,14.136861712831,NA,NA,NA
"1766",2024-03-15 05:00:00,"historie",26.59,9.24455001398318,NA,NA,NA
"1767",2024-03-15 06:00:00,"historie",35.03,11.4291851427829,NA,NA,NA
"1768",2024-03-15 07:00:00,"historie",34.55,14.1731737469038,NA,NA,NA
"1769",2024-03-15 08:00:00,"historie",34.79,7.14263498518209,NA,NA,NA
"1770",2024-03-15 09:00:00,"historie",32.92,5.23846225190563,NA,NA,NA
"1771",2024-03-15 10:00:00,"historie",17.13,5.2020632574753,NA,NA,NA
"1772",2024-03-15 11:00:00,"historie",18.58,5.25387160323304,NA,NA,NA
"1773",2024-03-15 12:00:00,"historie",17.76,5.69050925370973,NA,NA,NA
"1774",2024-03-15 13:00:00,"historie",13.56,4.9098699198651,NA,NA,NA
"1775",2024-03-15 14:00:00,"historie",13.26,3.71802162971817,NA,NA,NA
"1776",2024-03-15 15:00:00,"historie",16.97,5.03353011703827,NA,NA,NA
"1777",2024-03-15 16:00:00,"historie",14.15,5.67603528945983,NA,NA,NA
"1778",2024-03-15 17:00:00,"historie",16.74,6.45821060269068,NA,NA,NA
"1779",2024-03-15 18:00:00,"historie",15.39,9.03181575925862,NA,NA,NA
"1780",2024-03-15 19:00:00,"historie",21.4,12.5125582320244,NA,NA,NA
"1781",2024-03-15 20:00:00,"historie",9.24,9.36868592696546,NA,NA,NA
"1782",2024-03-15 21:00:00,"historie",5.08,10.0283560005127,NA,NA,NA
"1783",2024-03-15 22:00:00,"historie",5.38,11.8769381197675,NA,NA,NA
"1784",2024-03-15 23:00:00,"historie",10,11.8015128812938,NA,NA,NA
"1785",2024-03-16,"historie",7.66,11.4035617856241,NA,NA,NA
"1786",2024-03-16 01:00:00,"historie",7.6,10.9502035673222,NA,NA,NA
"1787",2024-03-16 02:00:00,"historie",4.59,11.5021807436142,NA,NA,NA
"1788",2024-03-16 03:00:00,"historie",4.69,11.9183961227225,NA,NA,NA
"1789",2024-03-16 04:00:00,"historie",4.77,12.5736277976376,NA,NA,NA
"1790",2024-03-16 05:00:00,"historie",3.83,15.0036023836584,NA,NA,NA
"1791",2024-03-16 06:00:00,"historie",7.56,19.9160106576336,NA,NA,NA
"1792",2024-03-16 07:00:00,"historie",4.82,16.2808604507221,NA,NA,NA
"1793",2024-03-16 08:00:00,"historie",6.64,13.896471780188,NA,NA,NA
"1794",2024-03-16 09:00:00,"historie",5.6,14.4327882488022,NA,NA,NA
"1795",2024-03-16 10:00:00,"historie",5.53,12.397698824693,NA,NA,NA
"1796",2024-03-16 11:00:00,"historie",6.47,11.2959284528501,NA,NA,NA
"1797",2024-03-16 12:00:00,"historie",3.08,9.86073057709806,NA,NA,NA
"1798",2024-03-16 13:00:00,"historie",1.97,8.20119331550954,NA,NA,NA
"1799",2024-03-16 14:00:00,"historie",3.56,6.79501398323686,NA,NA,NA
"1800",2024-03-16 15:00:00,"historie",2.48,6.40251509506795,NA,NA,NA
"1801",2024-03-16 16:00:00,"historie",1.36,5.60654958355493,NA,NA,NA
"1802",2024-03-16 17:00:00,"historie",1.15,7.23395682938489,NA,NA,NA
"1803",2024-03-16 18:00:00,"historie",2.51,12.2161890268894,NA,NA,NA
"1804",2024-03-16 19:00:00,"historie",3.45,18.6076661690364,NA,NA,NA
"1805",2024-03-16 20:00:00,"historie",3.49,12.6779331269005,NA,NA,NA
"1806",2024-03-16 21:00:00,"historie",4.15,11.8684267710753,NA,NA,NA
"1807",2024-03-16 22:00:00,"historie",4.28,13.4549615364828,NA,NA,NA
"1808",2024-03-16 23:00:00,"historie",5.39,16.776185853414,NA,NA,NA
"1809",2024-03-17,"historie",3.76,24.4279559947308,NA,NA,NA
"1810",2024-03-17 01:00:00,"historie",4.3,20.618145682995,NA,NA,NA
"1811",2024-03-17 02:00:00,"historie",4.85,22.6759855447132,NA,NA,NA
"1812",2024-03-17 03:00:00,"historie",7.92,25.8402923305464,NA,NA,NA
"1813",2024-03-17 04:00:00,"historie",4.24,26.6612972480274,NA,NA,NA
"1814",2024-03-17 05:00:00,"historie",5.22,26.9558946123537,NA,NA,NA
"1815",2024-03-17 06:00:00,"historie",6.74,31.0953035736809,NA,NA,NA
"1816",2024-03-17 07:00:00,"historie",7.97,28.9206493890589,NA,NA,NA
"1817",2024-03-17 08:00:00,"historie",7.79,20.3230237197853,NA,NA,NA
"1818",2024-03-17 09:00:00,"historie",7.25,18.7624270149787,NA,NA,NA
"1819",2024-03-17 10:00:00,"historie",7.68,18.391217611325,NA,NA,NA
"1820",2024-03-17 11:00:00,"historie",5.25,19.2954189533076,NA,NA,NA
"1821",2024-03-17 12:00:00,"historie",4.84,18.21833774341,NA,NA,NA
"1822",2024-03-17 13:00:00,"historie",4.82,17.6495241849856,NA,NA,NA
"1823",2024-03-17 14:00:00,"historie",4.24,17.7534647491473,NA,NA,NA
"1824",2024-03-17 15:00:00,"historie",4.38,18.4818670372428,NA,NA,NA
"1825",2024-03-17 16:00:00,"historie",3.54,21.1044470864964,NA,NA,NA
"1826",2024-03-17 17:00:00,"historie",4.38,21.047151900016,NA,NA,NA
"1827",2024-03-17 18:00:00,"historie",7.71,23.0676600327442,NA,NA,NA
"1828",2024-03-17 19:00:00,"historie",12.72,27.0520875608724,NA,NA,NA
"1829",2024-03-17 20:00:00,"historie",17.26,30.305191165473,NA,NA,NA
"1830",2024-03-17 21:00:00,"historie",13.95,27.6064748731594,NA,NA,NA
"1831",2024-03-17 22:00:00,"historie",17.59,27.0061716756523,NA,NA,NA
"1832",2024-03-17 23:00:00,"historie",13.05,26.5870704178478,NA,NA,NA
"1833",2024-03-18,"historie",9.5,24.0334537237711,NA,NA,NA
"1834",2024-03-18 01:00:00,"historie",10.78,47.736301974486,NA,NA,NA
"1835",2024-03-18 02:00:00,"historie",6.23,22.9171769578813,NA,NA,NA
"1836",2024-03-18 03:00:00,"historie",5.82,24.4902087360243,NA,NA,NA
"1837",2024-03-18 04:00:00,"historie",5.56,25.0164602698386,NA,NA,NA
"1838",2024-03-18 05:00:00,"historie",7.23,31.9394386809011,NA,NA,NA
"1839",2024-03-18 06:00:00,"historie",9.21,31.6125075438988,NA,NA,NA
"1840",2024-03-18 07:00:00,"historie",13.33,31.8580716896506,NA,NA,NA
"1841",2024-03-18 08:00:00,"historie",14.72,30.3790848527255,NA,NA,NA
"1842",2024-03-18 09:00:00,"historie",11.8,17.0371388394785,NA,NA,NA
